"No.","Time","Source","Destination","Protocol","Length","Info"
"3034","577.260813","192.168.101.13","104.46.162.227","TLSv1.3","516","Client Hello (SNI=self.events.data.microsoft.com)"
"3035","577.560610","104.46.162.227","192.168.101.13","TLSv1.3","1506","Server Hello, Change Cipher Spec"
"3036","577.560610","104.46.162.227","192.168.101.13","TCP","1506","443  >  51555 [ACK] Seq=1453 Ack=463 Win=4194304 Len=1452 [TCP PDU reassembled in 3039]"
"3037","577.560610","104.46.162.227","192.168.101.13","TCP","1506","443  >  51555 [ACK] Seq=2905 Ack=463 Win=4194304 Len=1452 [TCP PDU reassembled in 3039]"
"3038","577.560610","104.46.162.227","192.168.101.13","TCP","1506","443  >  51555 [ACK] Seq=4357 Ack=463 Win=4194304 Len=1452 [TCP PDU reassembled in 3039]"
"3039","577.560610","104.46.162.227","192.168.101.13","TLSv1.3","610","Application Data"
"3040","577.561096","192.168.101.13","104.46.162.227","TCP","54","51555  >  443 [ACK] Seq=463 Ack=6365 Win=262144 Len=0"
"3041","577.598777","192.168.101.13","104.46.162.227","TLSv1.3","134","Change Cipher Spec, Application Data"
"3042","577.599064","192.168.101.13","104.46.162.227","TLSv1.3","580","Application Data"
"3043","577.599263","192.168.101.13","104.46.162.227","TCP","1494","51555  >  443 [ACK] Seq=1069 Ack=6365 Win=262144 Len=1440 [TCP PDU reassembled in 3044]"
"3044","577.599263","192.168.101.13","104.46.162.227","TLSv1.3","383","Application Data"
"3045","578.072343","104.46.162.227","192.168.101.13","TLSv1.3","157","Application Data"
"3046","578.072343","104.46.162.227","192.168.101.13","TLSv1.3","101","Application Data"
"3047","578.072343","104.46.162.227","192.168.101.13","TCP","54","443  >  51555 [ACK] Seq=6515 Ack=2838 Win=4194816 Len=0"
"3048","578.072343","104.46.162.227","192.168.101.13","TLSv1.3","500","Application Data"
"3049","578.072872","192.168.101.13","104.46.162.227","TCP","54","51555  >  443 [ACK] Seq=2838 Ack=6961 Win=261376 Len=0"
"3050","578.120494","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","112","Standard query 0xa64e AAAA mobile.events.data.microsoft.com"
"3051","578.120494","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","112","Standard query 0xb592 A mobile.events.data.microsoft.com"
"3052","578.162358","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","232","Standard query response 0xb592 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus12.westus.cloudapp.azure.com A 20.189.173.13"
"3053","578.162595","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","277","Standard query response 0xa64e AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus02.eastus.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"3054","578.166845","192.168.101.13","20.189.173.13","TCP","66","51556  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3055","578.291444","20.189.173.13","192.168.101.13","TCP","66","443  >  51556 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"3056","578.291812","192.168.101.13","20.189.173.13","TCP","54","51556  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"3057","578.297346","192.168.101.13","20.189.173.13","TLSv1.3","518","Client Hello (SNI=mobile.events.data.microsoft.com)"
"3058","578.480277","20.189.173.13","192.168.101.13","TLSv1.3","1506","Server Hello, Change Cipher Spec"
"3059","578.480277","20.189.173.13","192.168.101.13","TCP","1506","443  >  51556 [ACK] Seq=1453 Ack=465 Win=4194304 Len=1452 [TCP PDU reassembled in 3062]"
"3060","578.480277","20.189.173.13","192.168.101.13","TCP","1506","443  >  51556 [ACK] Seq=2905 Ack=465 Win=4194304 Len=1452 [TCP PDU reassembled in 3062]"
"3061","578.480277","20.189.173.13","192.168.101.13","TCP","1506","443  >  51556 [ACK] Seq=4357 Ack=465 Win=4194304 Len=1452 [TCP PDU reassembled in 3062]"
"3062","578.480277","20.189.173.13","192.168.101.13","TLSv1.3","609","Application Data"
"3063","578.480729","192.168.101.13","20.189.173.13","TCP","54","51556  >  443 [ACK] Seq=465 Ack=6364 Win=262144 Len=0"
"3064","578.510072","192.168.101.13","20.189.173.13","TLSv1.3","134","Change Cipher Spec, Application Data"
"3065","578.510188","192.168.101.13","20.189.173.13","TLSv1.3","1282","Application Data"
"3066","578.510449","192.168.101.13","20.189.173.13","TCP","1494","51556  >  443 [ACK] Seq=1773 Ack=6364 Win=262144 Len=1440 [TCP PDU reassembled in 3067]"
"3067","578.510449","192.168.101.13","20.189.173.13","TLSv1.3","749","Application Data"
"3068","578.684836","20.189.173.13","192.168.101.13","TCP","54","443  >  51556 [ACK] Seq=6364 Ack=1773 Win=4194816 Len=0"
"3069","578.684836","20.189.173.13","192.168.101.13","TCP","54","443  >  51556 [ACK] Seq=6364 Ack=3908 Win=4194816 Len=0"
"3070","578.684836","20.189.173.13","192.168.101.13","TLSv1.3","157","Application Data"
"3071","578.685342","192.168.101.13","20.189.173.13","TCP","54","51556  >  443 [ACK] Seq=3908 Ack=6467 Win=261888 Len=0"
"3072","578.690346","20.189.173.13","192.168.101.13","TLSv1.3","500","Application Data"
"3073","578.690683","192.168.101.13","20.189.173.13","TCP","54","51556  >  443 [ACK] Seq=3908 Ack=6913 Win=261376 Len=0"
"3074","578.787188","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3075","578.787287","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3076","580.226692","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2603:1063:27:1::14","TCP","74","51554  >  443 [RST, ACK] Seq=2020 Ack=52098 Win=0 Len=0"
"3077","580.227716","192.168.101.13","20.189.173.13","TCP","54","51556  >  443 [RST, ACK] Seq=3908 Ack=6913 Win=0 Len=0"
"3078","580.939916","fe80::1","fe80::f036:1b87:d1eb:960a","ICMPv6","86","Neighbor Solicitation for fe80::f036:1b87:d1eb:960a from 74:54:6b:49:83:8c"
"3079","580.940110","fe80::f036:1b87:d1eb:960a","fe80::1","ICMPv6","86","Neighbor Advertisement fe80::f036:1b87:d1eb:960a (sol, ovr) is at 14:13:33:df:75:0d"
"3080","581.040224","fe80::1","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","ICMPv6","86","Neighbor Solicitation for 2803:b2a0:82:d894:7065:ca3:f8fe:e0ed from 74:54:6b:49:83:8c"
"3081","581.040540","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","fe80::1","ICMPv6","86","Neighbor Advertisement 2803:b2a0:82:d894:7065:ca3:f8fe:e0ed (sol, ovr) is at 14:13:33:df:75:0d"
"3082","581.449922","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3083","581.450019","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3084","584.112477","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3085","584.112566","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3086","585.854920","192.168.101.13","104.46.162.227","TCP","54","51555  >  443 [RST, ACK] Seq=2838 Ack=6961 Win=0 Len=0"
"3087","587.573923","192.168.101.13","34.159.75.126","TCP","55","[TCP Keep-Alive] 52522  >  443 [ACK] Seq=129 Ack=128 Win=65280 Len=1"
"3088","587.696629","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3089","587.696734","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3090","587.800691","34.159.75.126","192.168.101.13","TCP","54","[TCP Keep-Alive ACK] 443  >  52522 [ACK] Seq=128 Ack=130 Win=1420 Len=0"
"3091","590.359123","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3092","590.359222","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3093","591.831096","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0x6626 AAAA ncc.avast.com"
"3094","591.831096","fe80::f036:1b87:d1eb:960a","fe80::1","DNS","93","Standard query 0x6bd7 A ncc.avast.com"
"3095","591.930804","192.168.101.13","45.238.181.3","DNS","73","Standard query 0x6bd7 A ncc.avast.com"
"3096","591.930804","192.168.101.13","45.238.181.3","DNS","73","Standard query 0x6626 AAAA ncc.avast.com"
"3097","591.931791","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","198","Standard query response 0x6bd7 A ncc.avast.com CNAME ncc.avast.com.edgesuite.net CNAME a1488.dscd.akamai.net A 2.19.172.203 A 2.19.172.201"
"3098","591.931791","fe80::1","fe80::f036:1b87:d1eb:960a","DNS","222","Standard query response 0x6626 AAAA ncc.avast.com CNAME ncc.avast.com.edgesuite.net CNAME a1488.dscd.akamai.net AAAA 2600:1419:5600:a::5c7a:9d52 AAAA 2600:1419:5600:a::5c7a:9d4a"
"3099","591.935844","192.168.101.13","2.19.172.203","TCP","66","51557  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3100","591.971386","45.238.181.3","192.168.101.13","DNS","202","Standard query response 0x6626 AAAA ncc.avast.com CNAME ncc.avast.com.edgesuite.net CNAME a1488.dscd.akamai.net AAAA 2600:1419:5600:a::5c7a:9d52 AAAA 2600:1419:5600:a::5c7a:9d4a"
"3101","591.971386","45.238.181.3","192.168.101.13","DNS","178","Standard query response 0x6bd7 A ncc.avast.com CNAME ncc.avast.com.edgesuite.net CNAME a1488.dscd.akamai.net A 2.19.172.203 A 2.19.172.201"
"3102","591.971386","2.19.172.203","192.168.101.13","TCP","66","80  >  51557 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"3103","591.971740","192.168.101.13","2.19.172.203","TCP","54","51557  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3104","591.972058","192.168.101.13","2.19.172.203","HTTP","136","GET /ncc.txt HTTP/1.1 "
"3105","591.997451","2.19.172.203","192.168.101.13","TCP","54","80  >  51557 [ACK] Seq=1 Ack=83 Win=64256 Len=0"
"3106","591.997451","2.19.172.203","192.168.101.13","HTTP","205","HTTP/1.1 200 OK  (text/html)"
"3107","591.998714","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:a::5c7a:9d52","TCP","86","51558  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"3108","591.999180","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","2600:1419:5600:a::5c7a:9d52","TCP","86","51559  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1432 WS=256 SACK_PERM"
"3109","592.053237","192.168.101.13","2.19.172.203","TCP","54","51557  >  80 [ACK] Seq=83 Ack=152 Win=65280 Len=0"
"3110","592.053809","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","80  >  51558 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"3111","592.053809","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","TCP","86","80  >  51559 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"3112","592.053809","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","86","[TCP Retransmission] 80  >  51558 [SYN, ACK] Seq=0 Ack=1 Win=64800 Len=0 MSS=1432 SACK_PERM WS=128"
"3113","592.054334","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:a::5c7a:9d52","TCP","86","51558  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0 SLE=0 SRE=1"
"3114","592.054383","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","2600:1419:5600:a::5c7a:9d52","TCP","74","51559  >  80 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3115","592.054498","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:a::5c7a:9d52","HTTP","156","GET /ncc.txt HTTP/1.1 "
"3116","592.054700","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","2600:1419:5600:a::5c7a:9d52","HTTP","156","GET /ncc.txt HTTP/1.1 "
"3117","592.081821","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  51558 [ACK] Seq=1 Ack=83 Win=64768 Len=0"
"3118","592.081821","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","TCP","74","80  >  51559 [ACK] Seq=1 Ack=83 Win=64768 Len=0"
"3119","592.081821","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","HTTP","225","HTTP/1.1 200 OK  (text/html)"
"3120","592.081821","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","HTTP","225","HTTP/1.1 200 OK  (text/html)"
"3121","592.082620","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:a::5c7a:9d52","TCP","74","51558  >  80 [FIN, ACK] Seq=83 Ack=152 Win=65280 Len=0"
"3122","592.082777","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","2600:1419:5600:a::5c7a:9d52","TCP","74","51559  >  80 [FIN, ACK] Seq=83 Ack=152 Win=65280 Len=0"
"3123","592.082983","192.168.101.13","2.19.172.203","TCP","54","51557  >  80 [FIN, ACK] Seq=83 Ack=152 Win=65280 Len=0"
"3124","592.102148","2.19.172.203","192.168.101.13","TCP","54","80  >  51557 [FIN, ACK] Seq=152 Ack=84 Win=64256 Len=0"
"3125","592.102353","192.168.101.13","2.19.172.203","TCP","54","51557  >  80 [ACK] Seq=84 Ack=153 Win=65280 Len=0"
"3126","592.161977","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","TCP","74","80  >  51558 [FIN, ACK] Seq=152 Ack=84 Win=64768 Len=0"
"3127","592.161977","2600:1419:5600:a::5c7a:9d52","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","TCP","74","80  >  51559 [FIN, ACK] Seq=152 Ack=84 Win=64768 Len=0"
"3128","592.162246","2803:b2a0:82:d894:7065:ca3:f8fe:e0ed","2600:1419:5600:a::5c7a:9d52","TCP","74","51558  >  80 [ACK] Seq=84 Ack=153 Win=65280 Len=0"
"3129","592.162385","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","2600:1419:5600:a::5c7a:9d52","TCP","74","51559  >  80 [ACK] Seq=84 Ack=153 Win=65280 Len=0"
"3130","592.196953","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"3131","593.021692","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3132","593.021803","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3133","596.605499","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3134","596.605595","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3135","597.194328","fe80::1","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","ICMPv6","86","Neighbor Solicitation for 2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d from 74:54:6b:49:83:8c"
"3136","597.194784","2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d","fe80::1","ICMPv6","86","Neighbor Advertisement 2803:b2a0:82:d894:d9d4:33cb:8cd0:a06d (sol, ovr) is at 14:13:33:df:75:0d"
"3137","599.268250","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3138","599.268348","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3139","601.930477","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3140","601.930560","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3141","605.617292","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3142","605.617387","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3143","606.336099","20.33.105.0","192.168.101.13","TCP","60","[TCP Dup ACK 1328#5] 443  >  52503 [ACK] Seq=1 Ack=1 Win=1 Len=0"
"3144","606.336513","192.168.101.13","20.33.105.0","TCP","54","[TCP Dup ACK 1330#5] 52503  >  443 [ACK] Seq=1 Ack=2 Win=255 Len=0"
"3145","608.177409","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3146","608.177501","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3147","611.863946","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3148","611.864045","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3149","614.424045","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3150","614.424171","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3151","617.086535","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3152","617.086620","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3153","619.749205","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"3154","620.670443","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3155","620.670546","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3156","623.333214","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3157","623.333314","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3158","625.995712","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3159","625.995811","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3160","629.579774","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3161","629.579869","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3162","632.242324","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3163","632.242414","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3164","635.929048","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3165","635.929168","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3166","637.569287","34.159.75.126","192.168.101.13","TCP","91","443  >  52522 [PSH, ACK] Seq=128 Ack=130 Win=1420 Len=37"
"3167","637.619934","192.168.101.13","34.159.75.126","TCP","54","52522  >  443 [ACK] Seq=130 Ack=165 Win=65280 Len=0"
"3168","639.512979","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3169","639.513082","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3170","639.513175","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"3171","642.073107","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3172","642.073196","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3173","642.073262","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.3? Tell 192.168.101.1"
"3174","644.735646","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"3175","644.837730","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"3176","645.759380","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3177","645.759480","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3178","647.910140","192.168.101.3","192.168.101.255","UDP","82","57621  >  57621 Len=40"
"3179","648.422328","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3180","648.422440","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3181","650.982244","zhiyicommuni_49:83:8c","Broadcast","ARP","60","Who has 192.168.101.13? Tell 192.168.101.1"
"3182","650.982338","AzureWaveTec_df:75:0d","zhiyicommuni_49:83:8c","ARP","42","192.168.101.13 is at 14:13:33:df:75:0d"
"3183","654.074642","192.168.101.13","2.19.172.199","TLSv1.3","78","Application Data"
"3184","654.075023","192.168.101.13","2.19.172.199","TCP","54","51553  >  443 [FIN, ACK] Seq=1021 Ack=1481 Win=65280 Len=0"
"3185","654.076179","192.168.101.13","45.238.181.4","DNS","110","Standard query 0x11c5 A stream-production.avcdn.net OPT"
"3186","654.099202","2.19.172.199","192.168.101.13","TCP","54","443  >  51553 [ACK] Seq=1481 Ack=1021 Win=64640 Len=0"
"3187","654.099202","2.19.172.199","192.168.101.13","TLSv1.3","78","Application Data"
"3188","654.099202","2.19.172.199","192.168.101.13","TCP","54","443  >  51553 [FIN, ACK] Seq=1505 Ack=1021 Win=64640 Len=0"
"3189","654.099202","2.19.172.199","192.168.101.13","TCP","54","443  >  51553 [ACK] Seq=1506 Ack=1022 Win=64640 Len=0"
"3190","654.099687","192.168.101.13","2.19.172.199","TCP","54","51553  >  443 [RST, ACK] Seq=1022 Ack=1505 Win=0 Len=0"
"3191","654.099805","192.168.101.13","2.19.172.199","TCP","54","51553  >  443 [RST] Seq=1021 Win=0 Len=0"
"3192","654.099836","192.168.101.13","2.19.172.199","TCP","54","51553  >  443 [RST] Seq=1022 Win=0 Len=0"
"3193","654.100510","45.238.181.4","192.168.101.13","DNS","326","Standard query response 0x11c5 A stream-production.avcdn.net CNAME stream-production.avcdn.net.akamaized.net CNAME a6143.dscd.akamai.net A 2.19.172.203 A 2.19.172.204 A 2.19.172.206 A 2.19.172.200 A 2.19.172.202 A 2.19.172.211 A 2.19.172.208 A 2.19.172.209 A 2.19.172.207 OPT"
"3194","654.103807","192.168.101.13","2.19.172.203","TCP","66","51560  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3195","654.143162","2.19.172.203","192.168.101.13","TCP","66","443  >  51560 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"3196","654.143501","192.168.101.13","2.19.172.203","TCP","54","51560  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3197","654.147803","192.168.101.13","2.19.172.203","TLSv1.3","870","Client Hello (SNI=stream-production.avcdn.net)"
"3198","654.156619","2.19.172.203","192.168.101.13","TCP","66","[TCP Out-Of-Order] 443  >  51560 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
